config,el,Unnamed: 0,electrode,stim_unit,pad_id,stim_unit_offset,imp_voltage_uV,imp_kOhm,imp_stim_ratio
el_config_pad0015,12,12,5454,,221.0,767,40.39497426844163,0.0,0.00038308098851172804
el_config_pad0015,13,13,6567,,251.0,767,21.222266644498823,0.0,0.0002012588702398428
el_config_pad0015,14,14,4134,,223.0,767,18.845958946103142,0.0,0.00017872343560730664
el_config_pad0015,15,15,6346,,251.0,767,24.805523313346747,0.0,0.000235240263510983
el_config_pad0015,16,16,1654,,15.0,767,48.092855769583075,0.0,0.00045608294254954093
el_config_pad0015,17,17,1873,,15.0,767,121.8212046007915,0.0,0.0011552770691234068
el_config_pad0015,18,18,1874,17.0,15.0,767,105447.60893871645,527.2380446935822,1.0
el_config_pad0016,0,0,7215,,219.0,767,30.671912018397474,0.0,0.0002984719104550025
el_config_pad0016,1,1,6994,,219.0,767,19.438920649918174,0.0,0.00018916237696835352
el_config_pad0016,2,2,5455,,221.0,767,37.08835309961814,0.0,0.0003609110380413483
el_config_pad0016,3,3,5674,,221.0,767,20.6474997983599,0.0,0.00020092319993743064
el_config_pad0016,4,4,1723,,248.0,767,42.915475785393106,0.0,0.00041761544040908207
el_config_pad0016,5,5,1722,,248.0,767,21.087804475674684,0.0,0.00020520785549270188
el_config_pad0016,6,6,7214,,219.0,767,29.4711038979764,0.0,0.0002867867082551207
el_config_pad0016,7,7,5675,,221.0,767,12.687374421510452,0.0,0.00012346230257751008
el_config_pad0016,8,8,1942,,248.0,767,37.65173844060358,0.0,0.00036639340571850536
el_config_pad0016,9,9,5454,,221.0,767,35.407061367649646,0.0,0.00034455019444699274
el_config_pad0016,10,10,6995,,219.0,767,26.36727937250649,0.0,0.00025658303411578356
el_config_pad0016,11,11,1943,,248.0,767,30.705887134822476,0.0,0.0002988025262281965
el_config_pad0016,12,12,12219,,18.0,767,23.022733388787337,0.0,0.0002240368717256954
el_config_pad0016,13,13,12439,,18.0,767,24.506920641962726,0.0,0.0002384796689227697
el_config_pad0016,14,14,12438,,18.0,767,25.25935345190732,0.0,0.00024580167930603116
el_config_pad0016,15,15,994,17.0,16.0,767,102763.14434963072,513.8157217481536,1.0
el_config_pad0016,16,16,995,,16.0,767,52.68395219730017,0.0,0.0005126736100839201
el_config_pad0016,17,17,12218,,18.0,767,43.88127161486595,0.0,0.00042701371092313835
el_config_pad0017,0,0,7215,,219.0,767,26.759236739912893,0.0,0.00024944466394404203
el_config_pad0017,1,1,6994,,219.0,767,20.42028805341216,0.0,0.00019035415474038346
el_config_pad0017,2,2,8535,,217.0,767,37.26535951413363,0.0,0.0003473808005477226
el_config_pad0017,3,3,3482,,246.0,767,20.565594079711264,0.0,0.00019170867068758762
el_config_pad0017,4,4,3483,,246.0,767,17.272545455343483,0.0,0.000161011479454491
el_config_pad0017,5,5,3263,,246.0,767,19.091059545768378,0.0,0.00017796333202683832
el_config_pad0017,6,6,8755,,217.0,767,49.35103064919862,0.0,0.0004600411953163034
el_config_pad0017,7,7,7214,,219.0,767,25.794454965499515,0.0,0.0002404511463845922
el_config_pad0017,8,8,3262,,246.0,767,49.46402128519753,0.0,0.00046109447316198767
el_config_pad0017,9,9,6995,,219.0,767,26.60085455982066,0.0,0.00024796825450561796
el_config_pad0017,10,10,8534,,217.0,767,12.763160097631468,0.0,0.00011897582178302639
el_config_pad0017,11,11,13099,,17.0,767,47.15505587157633,0.0,0.0004395707239139353
el_config_pad0017,12,12,12879,17.0,17.0,767,107275.24219927109,536.3762109963554,1.0
el_config_pad0017,13,13,10679,,20.0,767,32.837739546816486,0.0,0.0003061073447479908
